STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595121454 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 27
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,4600694156
CPU_CLOCKS_UNHALTED,PMC1,2206912379
RETIRED_UOPS,PMC2,4611982902
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 27,
Runtime (RDTSC) [s],21.0577,
Runtime unhalted [s],0.8504,
Clock [MHz],-,
CPI,0.4797,
CPI (based on uops),0.4785,
IPC,2.0847,
