Timestamp (s),Power (W)
.034804367,175.00
1.435320664,175.00
2.772327576,175.00
4.050381309,225.00
5.382856082,225.00
6.769131065,225.00
8.121444481,225.00
9.492793976,250.00
10.887333742,250.00
12.238117120,250.00
13.568349342,250.00
14.843914000,250.00
16.126873643,250.00
17.429270284,250.00
18.720626828,250.00
20.027959299,250.00
21.236238339,250.00
22.466886252,250.00
23.746867061,250.00
24.998683089,250.00
26.510686446,250.00
27.766114347,250.00
29.015832100,250.00
30.325075606,250.00
31.711086230,250.00
32.944071619,250.00
34.214334648,250.00
35.484931716,250.00
36.727600284,250.00
37.975970000,250.00
39.189808108,250.00
40.388309449,250.00
42.306732586,250.00
43.535279023,250.00
44.696052324,250.00
45.956062655,250.00
47.225027167,250.00
48.457552996,250.00
49.714638453,250.00
51.021314765,250.00
52.244491774,250.00
53.460734918,250.00
54.724812760,250.00
55.995837028,250.00
57.547796860,250.00
58.843176956,250.00
60.159727248,250.00
61.435501785,250.00
62.729950003,250.00
63.967057662,250.00
65.225770556,250.00
66.438130028,250.00
67.633661415,250.00
68.878057099,250.00
70.098403154,250.00
71.322926840,250.00
73.266090204,250.00
74.496391078,250.00
75.775145889,250.00
77.004431645,250.00
78.237189554,250.00
79.487126866,250.00
80.731196271,250.00
81.917616638,250.00
83.157681011,250.00
84.427732200,250.00
85.707515250,250.00
86.925010390,250.00
88.146580603,250.00
89.363194826,250.00
90.612032260,250.00
91.882587449,250.00
93.140019265,250.00
94.437462237,250.00
95.716231608,250.00
97.007456353,250.00
98.207267931,250.00
99.414947853,250.00
100.637143024,250.00
101.912958161,250.00
103.160016640,250.00
104.847472425,250.00
106.105155841,250.00
107.401358295,250.00
108.663506942,250.00
109.896795769,250.00
111.146641082,250.00
112.426309571,250.00
113.699700873,250.00
114.947234751,250.00
116.188503241,250.00
117.449359571,250.00
118.698149445,250.00
120.394946091,250.00
121.688876750,250.00
122.939930660,250.00
124.208672452,250.00
125.528327017,250.00
126.773545099,250.00
128.034887947,250.00
129.245482583,250.00
130.488100031,250.00
131.794571183,250.00
133.016353355,250.00
134.307110061,250.00
136.718780592,250.00
137.912198024,250.00
139.161103698,250.00
140.388170139,250.00
141.615411699,250.00
142.888365723,250.00
144.199573625,250.00
145.479294835,250.00
146.734777615,250.00
148.053050623,250.00
149.268538208,250.00
150.559152234,250.00
152.262008347,250.00
153.527711466,250.00
154.807388915,250.00
156.145767680,250.00
157.326101459,250.00
158.587006588,250.00
159.907815431,250.00
161.269690666,250.00
162.486987287,250.00
163.785872616,250.00
165.065974704,250.00
166.339149367,250.00
168.524361578,250.00
169.768034024,250.00
171.062938521,250.00
