JobID        JobIDRaw        JobName  Partition  MaxVMSize  MaxVMSizeNode  MaxVMSizeTask  AveVMSize     MaxRSS MaxRSSNode MaxRSSTask     AveRSS MaxPages MaxPagesNode   MaxPagesTask   AvePages     MinCPU MinCPUNode MinCPUTask     AveCPU   NTasks  AllocCPUS    Elapsed      State ExitCode AveCPUFreq ReqCPUFreqMin ReqCPUFreqMax ReqCPUFreqGov     ReqMem ConsumedEnergy  MaxDiskRead MaxDiskReadNode MaxDiskReadTask    AveDiskRead MaxDiskWrite MaxDiskWriteNode MaxDiskWriteTask   AveDiskWrite    ReqTRES  AllocTRES TRESUsageInAve TRESUsageInMax TRESUsageInMaxNode TRESUsageInMaxTask TRESUsageInMin TRESUsageInMinNode TRESUsageInMinTask TRESUsageInTot TRESUsageOutMax TRESUsageOutMaxNode TRESUsageOutMaxTask TRESUsageOutAve TRESUsageOutTot 
------------ ------------ ---------- ---------- ---------- -------------- -------------- ---------- ---------- ---------- ---------- ---------- -------- ------------ -------------- ---------- ---------- ---------- ---------- ---------- -------- ---------- ---------- ---------- -------- ---------- ------------- ------------- ------------- ---------- -------------- ------------ --------------- --------------- -------------- ------------ ---------------- ---------------- -------------- ---------- ---------- -------------- -------------- ------------------ ------------------ -------------- ------------------ ------------------ -------------- --------------- ------------------- ------------------- --------------- --------------- 
6096621      6096621      experimen+   standard                                                                                                                                                                                                             256   00:04:45  COMPLETED      0:0                  Unknown       Unknown       Unknown       222G        121.84K                                                                                                                           billing=1+ billing=2+                                                                                                                                                                                                                                 
6096621.bat+ 6096621.bat+      batch               428432K      nid003300              0    428432K     20172K  nid003300          0     20172K        7    nid003300              0          7   00:00:00  nid003300          0   00:00:00        1        256   00:04:45  COMPLETED      0:0         2G             0             0             0                   121.51K       61.27M       nid003300               0         61.27M       57.05M        nid003300                0         57.05M            cpu=256,g+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid003300,ene+ cpu=0,fs/disk=0,f+ cpu=00:00:00,+ cpu=nid003300,ene+ cpu=0,fs/disk=0,f+ cpu=00:00:00,+ energy=436,fs/+ energy=nid003300,f+ fs/disk=0,fs/lustr+ energy=341,fs/+ energy=341,fs/+ 
6096621.ext+ 6096621.ext+     extern                 7508K      nid003300              0      7508K       696K  nid003300          0       696K        0    nid003300              0          0   00:00:00  nid003300          0   00:00:00        1        256   00:04:45  COMPLETED      0:0      2.25G             0             0             0                   121.84K        0.00M       nid003300               0          0.00M        0.00M        nid003300                0          0.00M            billing=2+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid003300,ene+ cpu=0,fs/disk=0,f+ cpu=00:00:00,+ cpu=nid003300,ene+ cpu=0,fs/disk=0,f+ cpu=00:00:00,+ energy=436,fs/+ energy=nid003300,f+ fs/disk=0,fs/lustr+ energy=340,fs/+ energy=340,fs/+ 
6096621.0    6096621.0    cube-benc+              1813424K      nid003300             54 1307783520    102464K  nid003300         85   73491712      270    nid003300             59        228   00:04:28  nid003300        120   00:04:38      128        256   00:04:41  COMPLETED      0:0      1.74G       Unknown            2G       Unknown                   120.67K        2.88M       nid003300               0          2.88M        0.01M        nid003300                0          0.00M            cpu=256,m+ cpu=00:04:38,+ cpu=00:04:38,+ cpu=nid003300,ene+ cpu=60,fs/disk=0,+ cpu=00:04:28,+ cpu=nid003300,ene+ cpu=120,fs/disk=1+ cpu=09:54:53,+ energy=438,fs/+ energy=nid003300,f+ fs/disk=0,fs/lustr+ energy=1,fs/di+ energy=223,fs/+ 
