STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595065898 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 46
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,5235457037
CPU_CLOCKS_UNHALTED,PMC1,2758865131
DATA_CACHE_ACCESSES,PMC2,2501450199
DATA_CACHE_REFILLS_ALL,PMC3,10578150
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 46,
Runtime (RDTSC) [s],21.7141,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5270,
data cache requests,2501450199,
data cache request rate,0.4778,
data cache misses,10578150,
data cache miss rate,0.0020,
data cache miss ratio,0.0042,
