STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595060676 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 71
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,5828081799
CPU_CLOCKS_UNHALTED,PMC1,2855501655
RETIRED_UOPS,PMC2,5849883499
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 71,
Runtime (RDTSC) [s],20.3742,
Runtime unhalted [s],1.1004,
Clock [MHz],-,
CPI,0.4900,
CPI (based on uops),0.4881,
IPC,2.0410,
