STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595093592 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 90
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,5362276985
CPU_CLOCKS_UNHALTED,PMC1,2841603280
RETIRED_UOPS,PMC2,5355822325
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 90,
Runtime (RDTSC) [s],20.3778,
Runtime unhalted [s],1.0950,
Clock [MHz],-,
CPI,0.5299,
CPI (based on uops),0.5306,
IPC,1.8871,
