STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.59510906 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 22
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,5138667122
CPU_CLOCKS_UNHALTED,PMC1,2761140019
DATA_CACHE_ACCESSES,PMC2,2446424723
DATA_CACHE_REFILLS_ALL,PMC3,11880852
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 22,
Runtime (RDTSC) [s],21.9424,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5373,
data cache requests,2446424723,
data cache request rate,0.4761,
data cache misses,11880852,
data cache miss rate,0.0023,
data cache miss ratio,0.0049,
