STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595132623 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 113
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,6968420465
CPU_CLOCKS_UNHALTED,PMC1,3000908401
DATA_CACHE_ACCESSES,PMC2,3413050449
DATA_CACHE_REFILLS_ALL,PMC3,10034228
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 113,
Runtime (RDTSC) [s],22.0668,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4306,
data cache requests,3413050449,
data cache request rate,0.4898,
data cache misses,10034228,
data cache miss rate,0.0014,
data cache miss ratio,0.0029,
