STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.59511321 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 66
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,5798019390
CPU_CLOCKS_UNHALTED,PMC1,2613650394
RETIRED_UOPS,PMC2,5790357861
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 66,
Runtime (RDTSC) [s],10.9740,
Runtime unhalted [s],1.0071,
Clock [MHz],-,
CPI,0.4508,
CPI (based on uops),0.4514,
IPC,2.2184,
