STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595130465 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 3
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,5677074552
CPU_CLOCKS_UNHALTED,PMC1,2605160973
DATA_CACHE_ACCESSES,PMC2,2735458074
DATA_CACHE_REFILLS_ALL,PMC3,11691973
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 3,
Runtime (RDTSC) [s],12.1911,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4589,
data cache requests,2735458074,
data cache request rate,0.4818,
data cache misses,11691973,
data cache miss rate,0.0021,
data cache miss ratio,0.0043,
