STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595126335 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 2
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,6176840346
CPU_CLOCKS_UNHALTED,PMC1,2691205399
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,82840584
TABLE,Group 1 Metric,L2,8
Metric,HWThread 2,
Runtime (RDTSC) [s],11.3262,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4357,
L2D load bandwidth [MBytes/s],468.1015,
L2D load data volume [GBytes],5.3018,
L2 bandwidth [MBytes/s],468.1015,
L2 data volume [GBytes],5.3018,
