STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595125227 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 48
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,6412100945
CPU_CLOCKS_UNHALTED,PMC1,2723822148
DATA_CACHE_ACCESSES,PMC2,3126761467
DATA_CACHE_REFILLS_ALL,PMC3,10130088
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 48,
Runtime (RDTSC) [s],12.8671,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4248,
data cache requests,3126761467,
data cache request rate,0.4876,
data cache misses,10130088,
data cache miss rate,0.0016,
data cache miss ratio,0.0032,
