STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595094671 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 16
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,5561950004
CPU_CLOCKS_UNHALTED,PMC1,2651300616
RETIRED_UOPS,PMC2,5583644440
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 16,
Runtime (RDTSC) [s],11.4415,
Runtime unhalted [s],1.0217,
Clock [MHz],-,
CPI,0.4767,
CPI (based on uops),0.4748,
IPC,2.0978,
