JobID        JobIDRaw        JobName  Partition  MaxVMSize  MaxVMSizeNode  MaxVMSizeTask  AveVMSize     MaxRSS MaxRSSNode MaxRSSTask     AveRSS MaxPages MaxPagesNode   MaxPagesTask   AvePages     MinCPU MinCPUNode MinCPUTask     AveCPU   NTasks  AllocCPUS    Elapsed      State ExitCode AveCPUFreq ReqCPUFreqMin ReqCPUFreqMax ReqCPUFreqGov     ReqMem ConsumedEnergy  MaxDiskRead MaxDiskReadNode MaxDiskReadTask    AveDiskRead MaxDiskWrite MaxDiskWriteNode MaxDiskWriteTask   AveDiskWrite    ReqTRES  AllocTRES TRESUsageInAve TRESUsageInMax TRESUsageInMaxNode TRESUsageInMaxTask TRESUsageInMin TRESUsageInMinNode TRESUsageInMinTask TRESUsageInTot TRESUsageOutMax TRESUsageOutMaxNode TRESUsageOutMaxTask TRESUsageOutAve TRESUsageOutTot 
------------ ------------ ---------- ---------- ---------- -------------- -------------- ---------- ---------- ---------- ---------- ---------- -------- ------------ -------------- ---------- ---------- ---------- ---------- ---------- -------- ---------- ---------- ---------- -------- ---------- ------------- ------------- ------------- ---------- -------------- ------------ --------------- --------------- -------------- ------------ ---------------- ---------------- -------------- ---------- ---------- -------------- -------------- ------------------ ------------------ -------------- ------------------ ------------------ -------------- --------------- ------------------- ------------------- --------------- --------------- 
6150715      6150715      experimen+   standard                                                                                                                                                                                                             256   00:00:33  COMPLETED      0:0                  Unknown       Unknown       Unknown       222G          7.84K                                                                                                                           billing=6+ billing=2+                                                                                                                                                                                                                                 
6150715.bat+ 6150715.bat+      batch               158360K      nid001784              0    158360K      1816K  nid001784          0      1816K        0    nid001784              0          0   00:00:00  nid001784          0   00:00:00        1        256   00:00:33  COMPLETED      0:0      2.25G             0             0             0                     7.03K            0       nid001784               0              0        0.00M        nid001784                0          0.00M            cpu=256,g+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid001784,ene+ cpu=0,fs/disk=0,f+ cpu=00:00:00,+ cpu=nid001784,ene+ cpu=0,fs/disk=0,f+ cpu=00:00:00,+ energy=238,fs/+ energy=nid001784,f+ fs/disk=0,fs/lustr+ energy=79,fs/d+ energy=79,fs/d+ 
6150715.ext+ 6150715.ext+     extern                 7508K      nid001784              0      7508K       672K  nid001784          0       672K        0    nid001784              0          0   00:00:00  nid001784          0   00:00:00        1        256   00:00:33  COMPLETED      0:0      2.25G             0             0             0                     7.84K        0.00M       nid001784               0          0.00M        0.00M        nid001784                0          0.00M            billing=2+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid001784,ene+ cpu=0,fs/disk=0,f+ cpu=00:00:00,+ cpu=nid001784,ene+ cpu=0,fs/disk=0,f+ cpu=00:00:00,+ energy=235,fs/+ energy=nid001784,f+ fs/disk=0,fs/lustr+ energy=115,fs/+ energy=115,fs/+ 
6150715.0    6150715.0    perfwrapp+               284172K      nid001784             38    284172K      3636K  nid001784          0    2616256      309    nid001784              0          5   00:00:00  nid001784         38   00:00:00       64        256   00:00:06  COMPLETED      0:0       128G       Unknown            2G       Unknown                       723        2.97M       nid001784              10          2.88M        0.00M        nid001784               10          0.00M            cpu=256,m+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid001784,ene+ cpu=0,fs/disk=10,+ cpu=00:00:00,+ cpu=nid001784,ene+ cpu=38,fs/disk=38+ cpu=00:00:01,+ energy=320,fs/+ energy=nid001784,f+ fs/disk=10,fs/lust+ energy=3,fs/di+ energy=240,fs/+ 
6150715.1    6150715.1    perfwrapp+               284172K      nid001784             48    284172K     28612K  nid001784          1    3272320      130    nid001784              5          5   00:00:00  nid001784         48   00:00:00       64        256   00:00:06  COMPLETED      0:0       128G       Unknown            2G       Unknown                       574        2.97M       nid001784               0          2.78M        0.01M        nid001784                0          0.00M            cpu=256,m+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid001784,ene+ cpu=5,fs/disk=0,f+ cpu=00:00:00,+ cpu=nid001784,ene+ cpu=48,fs/disk=48+ cpu=00:00:02,+ energy=321,fs/+ energy=nid001784,f+ fs/disk=0,fs/lustr+ energy=3,fs/di+ energy=238,fs/+ 
6150715.2    6150715.2    perfwrapp+               284172K      nid001784             13    284172K     26952K  nid001784          9    4755712       95    nid001784              9          1   00:00:00  nid001784         13   00:00:00       64        256   00:00:03     FAILED      1:0       128G       Unknown            2G       Unknown                       248        0.08M       nid001784              10          0.08M        0.00M        nid001784                0          0.00M            cpu=256,m+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid001784,ene+ cpu=9,fs/disk=10,+ cpu=00:00:00,+ cpu=nid001784,ene+ cpu=13,fs/disk=13+ cpu=00:00:01,+ energy=249,fs/+ energy=nid001784,f+ fs/disk=0,fs/lustr+ energy=3,fs/di+ energy=221,fs/+ 
6150715.3    6150715.3    perfwrapp+               284172K      nid001784             60    284172K     27572K  nid001784          2    5327296      129    nid001784              5          8   00:00:00  nid001784         60   00:00:00       64        256   00:00:06  COMPLETED      0:0       128G       Unknown            2G       Unknown                       576        2.97M       nid001784               0          2.88M        0.01M        nid001784                0          0.00M            cpu=256,m+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid001784,ene+ cpu=0,fs/disk=0,f+ cpu=00:00:00,+ cpu=nid001784,ene+ cpu=60,fs/disk=60+ cpu=00:00:04,+ energy=320,fs/+ energy=nid001784,f+ fs/disk=0,fs/lustr+ energy=3,fs/di+ energy=248,fs/+ 
6150715.4    6150715.4    perfwrapp+               284172K      nid001784             48    284172K     27552K  nid001784          2    5444544      104    nid001784              5          6   00:00:00  nid001784         48   00:00:00       64        256   00:00:06  COMPLETED      0:0       128G       Unknown            2G       Unknown                       576        2.97M       nid001784               0          2.78M        0.01M        nid001784                0          0.00M            cpu=256,m+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid001784,ene+ cpu=5,fs/disk=0,f+ cpu=00:00:00,+ cpu=nid001784,ene+ cpu=48,fs/disk=48+ cpu=00:00:03,+ energy=306,fs/+ energy=nid001784,f+ fs/disk=0,fs/lustr+ energy=3,fs/di+ energy=231,fs/+ 
