STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595127174 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 54
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,6276192713
CPU_CLOCKS_UNHALTED,PMC1,2669554054
DATA_CACHE_ACCESSES,PMC2,3056540822
DATA_CACHE_REFILLS_ALL,PMC3,8736015
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 54,
Runtime (RDTSC) [s],12.4942,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4253,
data cache requests,3056540822,
data cache request rate,0.4870,
data cache misses,8736015,
data cache miss rate,0.0014,
data cache miss ratio,0.0029,
