STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595111611 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 51
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,5667737027
CPU_CLOCKS_UNHALTED,PMC1,2585415849
DATA_CACHE_ACCESSES,PMC2,2713118097
DATA_CACHE_REFILLS_ALL,PMC3,11746592
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 51,
Runtime (RDTSC) [s],12.6349,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4562,
data cache requests,2713118097,
data cache request rate,0.4787,
data cache misses,11746592,
data cache miss rate,0.0021,
data cache miss ratio,0.0043,
