STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595126647 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 51
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,5730569546
CPU_CLOCKS_UNHALTED,PMC1,2593349954
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,78734503
TABLE,Group 1 Metric,L2,8
Metric,HWThread 51,
Runtime (RDTSC) [s],11.1105,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4525,
L2D load bandwidth [MBytes/s],453.5376,
L2D load data volume [GBytes],5.0390,
L2 bandwidth [MBytes/s],453.5376,
L2 data volume [GBytes],5.0390,
