    JOB-STEP USER       APPLICATION      POLICY NODES AVG/DEF/IMC(GHz) TIME(s)    POWER(W) GBS     CPI   ENERGY(J)    GFLOPS/W IO(MBs) MPI%  G-POW (T/U)     G-FREQ  G-UTIL(G/MEM)
[0m[0m[0m5775982-sb   jvandijk   experiment-ear.j MO     1     2.58/2.60/---    836.00     246.97   ---     ---   206463       ---      ---     ---   ---             ---     ---          
[0m[0m5775982-0    jvandijk   experiment-ear.j MO     1     2.57/2.60/1.47   818.58     398.25   83.01   0.74  325994       1.3455   0.4     17.5  0.00/---        ---     ---          

