Timestamp (s),Power (W)
.085486889,529.20
1.335815233,529.20
2.485560625,529.20
3.574557521,529.20
4.647759544,529.20
5.681873350,529.20
6.732568239,529.20
8.143102407,529.20
9.255530573,529.20
10.346909677,529.20
11.424475434,696.00
12.622566199,696.00
13.728092474,696.00
14.782398124,696.00
15.827440387,696.00
16.865800312,696.00
17.910400372,696.00
19.368934905,696.00
20.619617940,696.00
21.713387471,696.00
22.784447139,744.00
23.889143341,744.00
24.981310421,744.00
26.095238977,744.00
27.139220273,744.00
28.367234430,744.00
29.486635566,744.00
30.573455837,744.00
31.685066863,744.00
32.770706436,744.00
33.852094286,752.00
34.964373505,752.00
36.049608296,752.00
37.133539433,752.00
38.347340139,752.00
39.415515040,752.00
40.608459950,752.00
41.732479870,752.00
42.817616332,752.00
43.949589446,752.00
44.998430879,752.00
46.120810153,752.00
47.192146016,752.00
48.378853893,752.00
49.661112795,752.00
50.736075027,752.00
51.829499135,752.00
52.952112162,752.00
54.064231965,752.00
55.174785248,752.00
56.265546024,752.00
57.453980698,752.00
58.746719621,752.00
59.837455928,752.00
60.937183751,752.00
62.049420902,752.00
63.142708230,752.00
64.263767437,752.00
65.380420420,752.00
66.497699756,752.00
67.812977834,752.00
69.162435925,752.00
70.257742681,752.00
71.359980739,752.00
72.477332683,752.00
73.549789335,752.00
74.609533101,752.00
75.736870483,752.00
76.826565318,752.00
77.935718532,752.00
79.406597091,752.00
80.719531095,752.00
81.771377576,752.00
82.887150509,752.00
83.944259083,752.00
85.034920417,752.00
86.144610534,752.00
87.260615667,752.00
88.633285339,752.00
89.746121973,752.00
90.852873766,752.00
91.991507926,752.00
93.072562624,752.00
94.142711016,752.00
95.213543583,752.00
96.323085578,752.00
97.441983430,752.00
98.794842747,752.00
99.821143734,752.00
100.942594472,752.00
102.024336041,752.00
103.149684282,752.00
104.260772208,752.00
105.359363578,752.00
106.445786326,752.00
107.523787736,752.00
108.624378845,752.00
109.887820700,752.00
111.090642482,752.00
112.138116730,752.00
113.213531091,752.00
114.416339371,752.00
115.523426794,752.00
116.657073523,752.00
117.964326797,752.00
119.205293490,752.00
120.286224008,752.00
121.472576964,752.00
122.649511224,752.00
123.703091936,752.00
124.853021273,760.00
125.992859300,760.00
127.063370006,760.00
128.390059472,760.00
129.435593855,760.00
130.526030669,760.00
131.759697051,760.00
132.894802603,760.00
134.061903151,760.00
135.251946905,760.00
136.376410849,760.00
137.569591897,760.00
138.685718109,760.00
139.956702330,760.00
141.150539910,760.00
142.282771480,760.00
143.411251419,760.00
144.529320059,760.00
145.670262693,760.00
146.744913150,760.00
147.956292225,760.00
149.332423248,760.00
150.456956958,760.00
151.562733754,760.00
152.755709374,760.00
153.822443222,760.00
154.887671207,760.00
155.956315239,760.00
157.036036992,760.00
158.332694052,760.00
159.477818498,760.00
160.675698489,760.00
161.760126244,760.00
162.969698573,760.00
164.033785093,760.00
165.183467271,760.00
166.290111207,760.00
167.354203442,760.00
168.497302761,760.00
169.788103698,760.00
170.920353149,760.00
172.064252225,760.00
173.137874965,760.00
174.254416594,760.00
175.284885225,760.00
176.346196603,760.00
177.378305603,760.00
178.658702680,760.00
179.880246857,760.00
180.982743071,760.00
182.030626560,760.00
183.143113833,760.00
184.234054104,760.00
185.328877466,760.00
186.410182451,760.00
187.467103267,760.00
188.749272073,760.00
189.849272425,760.00
190.955695077,760.00
192.032356775,760.00
193.061173399,760.00
194.230354189,760.00
195.303219245,760.00
196.392560610,760.00
197.474829532,760.00
198.526480057,760.00
199.670810161,760.00
200.735031761,760.00
201.799192351,760.00
202.923692809,760.00
204.145098553,760.00
205.303078666,760.00
206.445332625,760.00
207.502790465,760.00
208.759048772,760.00
209.829183838,760.00
210.881053143,760.00
211.936730989,760.00
213.069208143,760.00
214.195536184,760.00
215.309546371,760.00
216.484062079,760.00
217.553396942,760.00
218.852525133,760.00
219.941817020,760.00
221.056278580,760.00
222.136263468,760.00
223.228780421,760.00
224.363145260,760.00
225.489336203,760.00
226.594172697,760.00
227.799056447,760.00
229.016686514,760.00
230.375031899,760.00
231.505418992,760.00
232.616502426,760.00
233.700602366,760.00
234.746286400,760.00
236.105580343,760.00
237.208591604,760.00
238.759506458,760.00
239.849803651,760.00
241.022331218,760.00
242.090208583,760.00
243.216013802,760.00
244.320485627,760.00
245.453955767,760.00
246.576231412,760.00
247.729703017,760.00
249.003339873,760.00
250.182516725,760.00
251.247674551,760.00
252.333269507,760.00
253.422023388,760.00
254.529178869,760.00
255.593593102,760.00
256.690340748,760.00
257.784679261,760.00
259.005533470,760.00
260.308074783,760.00
261.465721102,760.00
262.571086597,760.00
263.724333389,760.00
264.794011230,760.00
266.075785325,760.00
267.367065195,760.00
268.665644487,760.00
269.817737949,760.00
270.935925318,760.00
272.050207053,760.00
273.262084755,760.00
274.352725242,760.00
275.461116105,760.00
276.549270486,760.00
277.735704489,760.00
