Timestamp (s),Power (W)
.124541812,300.00
1.126987717,300.00
2.141025347,325.00
3.108814668,325.00
4.064716395,375.00
5.032598267,375.00
5.989558830,375.00
6.928492239,375.00
7.898758010,375.00
8.846926336,375.00
9.836387411,400.00
10.802764986,400.00
11.794270751,400.00
12.776130429,400.00
13.736242229,400.00
14.696442642,400.00
15.656407839,400.00
16.621242137,400.00
17.592148314,400.00
18.529547464,400.00
19.521364817,400.00
20.473265196,400.00
21.445218378,400.00
22.389971210,400.00
23.376900043,400.00
24.340463848,400.00
25.304137767,400.00
26.263066269,400.00
27.216933386,400.00
28.159443802,400.00
29.108932761,400.00
30.052711519,400.00
31.005647863,400.00
31.990670948,400.00
32.936471726,400.00
33.889109753,400.00
34.835068374,400.00
35.803596883,400.00
36.794392200,400.00
37.750271637,400.00
38.699182031,400.00
39.660166094,400.00
40.643207820,400.00
41.643671646,400.00
42.617802612,400.00
43.577894413,400.00
44.523849295,400.00
45.530530254,400.00
46.476204198,400.00
47.445821924,400.00
48.406813187,400.00
49.383136777,400.00
50.351896661,400.00
51.320302107,400.00
52.279551106,400.00
53.228010849,400.00
54.198676181,400.00
55.160473883,400.00
56.153103996,400.00
57.139888774,400.00
58.111782896,400.00
59.077100775,400.00
60.034730115,400.00
60.988121860,400.00
61.953192233,400.00
62.951492595,400.00
63.913367060,400.00
64.875009369,400.00
65.813638199,400.00
66.791237621,400.00
67.782900860,400.00
68.740224763,400.00
69.721012073,400.00
70.709346190,400.00
71.677345805,400.00
72.664346620,400.00
73.610599229,400.00
74.560125258,400.00
75.512885298,400.00
76.472323152,400.00
77.438350199,400.00
78.375648517,400.00
79.345341334,400.00
80.304162403,400.00
81.273880551,400.00
82.260042174,400.00
83.219375026,400.00
84.172744890,400.00
85.104833640,400.00
86.172940024,400.00
87.135654439,400.00
88.107889469,400.00
89.074790717,400.00
90.050699598,400.00
91.007650631,400.00
91.966075680,400.00
92.942606326,400.00
93.915981223,400.00
94.879307544,400.00
95.875590807,400.00
96.840629459,400.00
97.810951182,400.00
98.759558048,400.00
99.700628000,400.00
100.686245120,400.00
101.654559583,400.00
102.606021650,400.00
103.572354234,400.00
104.518381008,400.00
105.466886282,400.00
106.422197895,400.00
107.380150872,400.00
108.342530439,400.00
109.318637684,400.00
110.270626015,400.00
111.220576875,400.00
112.190771124,400.00
113.175256926,400.00
114.141498379,400.00
