Cnode ID, Thread ID,CYCLES_NOT_IN_HALT,RETIRED_INSTRUCTIONS,perf::PERF_COUNT_HW_CACHE_L1D:MISS,perf::PERF_COUNT_HW_CACHE_L1D:ACCESS,execution,mpi,comp,regionName,iteration
0,0,1646247780467,3756109142964,14723118970,2013681707685,650.225,319.549,330.676,iterate,0
0,1,1627090179342,3163980162954,17304527957,1679337282898,650.21,217.385,432.826,iterate,0
0,2,1624289083370,3121689498888,17279730181,1660004160765,650.217,211.636,438.581,iterate,0
0,3,1639975776113,3842208257601,15033395124,2059050130148,650.222,312.374,337.848,iterate,0
0,4,1637541288874,3757253381294,16876981610,2008511494568,650.224,283.74,366.484,iterate,0
0,5,1612207845585,3052250240997,19338881316,1612708839384,650.221,187.812,462.41,iterate,0
0,6,1606993756032,2916953079650,19382215863,1543650022492,650.218,172.142,478.075,iterate,0
0,7,1633348989052,3590912968859,16736316517,1917219757468,650.223,277.235,372.988,iterate,0
0,8,1636019343260,3612130395649,18969831840,1929491427797,650.229,268.989,381.241,iterate,0
0,9,1608190115822,2906566010924,19582172484,1533330351295,650.222,165.094,485.127,iterate,0
0,10,1603037673356,2822821712864,19684975523,1493269382110,650.222,157.217,493.005,iterate,0
0,11,1627153537068,3496545834862,34401201963,1865994926220,650.229,261.267,388.961,iterate,0
0,12,1640535571561,3597632103372,16591781576,1923195876641,650.23,281.357,368.873,iterate,0
0,13,1610943395443,3085097391898,19326762672,1636781806834,650.226,182.572,467.654,iterate,0
0,14,1606711636171,2905442816630,19420050476,1542353156015,650.228,168.68,481.548,iterate,0
0,15,1633300769898,3535188327138,16565991914,1891401187323,650.229,271.379,378.85,iterate,0
0,16,1634979029105,3539678453998,24235546411,1890138611407,650.228,268.022,382.206,iterate,0
0,17,1609282011449,2918352217377,19656642647,1539310620805,650.227,164.769,485.458,iterate,0
0,18,1603857904528,2824890247824,19890976988,1491372236712,650.221,156.45,493.77,iterate,0
0,19,1630694170959,3511240177828,16991384492,1872984381942,650.231,261.003,389.228,iterate,0
0,20,1639531048321,3632123945995,16351868647,1943174991268,650.226,280.111,370.116,iterate,0
0,21,1614413057223,3060925230368,19220984502,1623365014777,650.227,185.792,464.435,iterate,0
0,22,1607359196228,2915094990797,19364495406,1544842664705,650.221,169.814,480.407,iterate,0
0,23,1636157120791,3574923213344,16590142436,1910671961872,650.227,269.995,380.232,iterate,0
0,24,1635674018615,3511135411182,16746086620,1875087651242,650.223,270.715,379.508,iterate,0
0,25,1609152920068,2931116771324,19657681688,1545134901812,650.223,168.684,481.538,iterate,0
0,26,1603423297763,2904295977722,20053669560,1535825578678,650.221,158.344,491.878,iterate,0
0,27,1630696110462,3520421243569,17031673001,1877913515225,650.223,263.19,387.034,iterate,0
0,28,1649488076829,3768266190602,14851502541,2020452188471,650.219,310.491,339.728,iterate,0
0,29,1627981209938,3230232318908,17454114628,1717744230699,650.219,218.139,432.08,iterate,0
0,30,1621021817400,3170994300874,17908235416,1689082503031,650.216,203.661,446.555,iterate,0
0,31,1643932669231,3713139312872,15157049873,1989521351233,650.22,303.076,347.145,iterate,0
0,32,1635152247231,3490317725770,15893236557,1863243823020,650.22,281.046,369.174,iterate,0
0,33,1606832981542,2921607500332,19041556064,1547010049435,650.215,177.585,472.629,iterate,0
0,34,1596188425717,2835882573227,19125180319,1501353973339,650.21,164.83,485.38,iterate,0
0,35,1630983566955,3461031859536,16835000265,1848318528985,650.222,268.51,381.712,iterate,0
0,36,1631198720274,3392025331919,17740670265,1802877961525,650.221,244.687,405.534,iterate,0
0,37,1601154791000,2842351031613,21546572654,1501608894577,650.242,143.807,506.435,iterate,0
0,38,1599464679481,2742517406486,21412973265,1448370845748,650.244,135.143,515.101,iterate,0
0,39,1625864465809,3364702658263,18600041394,1790224997006,650.239,236.814,413.425,iterate,0
0,40,1629489261219,3310059187304,18125030074,1758883577248,650.226,235.666,414.56,iterate,0
0,41,1595134866526,2706188965761,21730399976,1427141634616,650.242,127.637,522.606,iterate,0
