    JOB-STEP USER       APPLICATION      POLICY NODES AVG/DEF/IMC(GHz) TIME(s)    POWER(W) GBS     CPI   ENERGY(J)    GFLOPS/W IO(MBs) MPI%  G-POW (T/U)     G-FREQ  G-UTIL(G/MEM)
[0m[0m[0m5762113-sb   jvandijk   experiment-perf- NP     1     2.57/2.60/---    141.00     273.52   ---     ---   38567        ---      ---     ---   ---             ---     ---          
[0m[0m5762113-4    jvandijk   experiment-perf- NP     1     2.57/2.60/---    31.00      273.87   ---     ---   8490         ---      ---     ---   ---             ---     ---          
[0m[0m5762113-3    jvandijk   experiment-perf- NP     1     2.57/2.60/---    31.00      281.74   ---     ---   8734         ---      ---     ---   ---             ---     ---          
[0m[0m5762113-2    jvandijk   experiment-perf- NP     1     2.57/2.60/---    7.00       259.57   ---     ---   1817         ---      ---     ---   ---             ---     ---          
[0m[0m5762113-1    jvandijk   experiment-perf- NP     1     2.57/2.60/---    34.00      292.68   ---     ---   9951         ---      ---     ---   ---             ---     ---          
[0m[0m5762113-0    jvandijk   experiment-perf- NP     1     2.57/2.60/---    33.00      281.58   ---     ---   9292         ---      ---     ---   ---             ---     ---          

