STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595119946 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 17
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,4988079478
CPU_CLOCKS_UNHALTED,PMC1,2320675137
DATA_CACHE_ACCESSES,PMC2,2392296356
DATA_CACHE_REFILLS_ALL,PMC3,7606863
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 17,
Runtime (RDTSC) [s],20.6521,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4652,
data cache requests,2392296356,
data cache request rate,0.4796,
data cache misses,7606863,
data cache miss rate,0.0015,
data cache miss ratio,0.0032,
