STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595122748 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 58
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,5360374612
CPU_CLOCKS_UNHALTED,PMC1,2315636671
DATA_CACHE_ACCESSES,PMC2,2590485729
DATA_CACHE_REFILLS_ALL,PMC3,6861332
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 58,
Runtime (RDTSC) [s],20.4549,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4320,
data cache requests,2590485729,
data cache request rate,0.4833,
data cache misses,6861332,
data cache miss rate,0.0013,
data cache miss ratio,0.0026,
