    JOB-STEP USER       APPLICATION      POLICY NODES AVG/DEF/IMC(GHz) TIME(s)    POWER(W) GBS     CPI   ENERGY(J)    GFLOPS/W IO(MBs) MPI%  G-POW (T/U)     G-FREQ  G-UTIL(G/MEM)
[0m[0m[0m5775971-sb   jvandijk   experiment-ear.j MO     1     2.58/2.60/---    959.00     217.79   ---     ---   208856       ---      ---     ---   ---             ---     ---          
[0m[0m5775971-0    jvandijk   experiment-ear.j MO     1     2.57/2.60/1.47   940.11     445.18   94.03   0.69  418516       1.1057   0.4     22.4  0.00/---        ---     ---          

