STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595121867 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 4
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1919096728446
CPU_CLOCKS_UNHALTED,PMC1,893962450288
RETIRED_UOPS,PMC2,1918750622464
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 4,
Runtime (RDTSC) [s],368.4430,
Runtime unhalted [s],344.4780,
Clock [MHz],-,
CPI,0.4658,
CPI (based on uops),0.4659,
IPC,2.1467,
