STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595102115 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 55
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1709835326835
CPU_CLOCKS_UNHALTED,PMC1,876952809927
DATA_CACHE_ACCESSES,PMC2,851846380285
DATA_CACHE_REFILLS_ALL,PMC3,4419103953
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 55,
Runtime (RDTSC) [s],363.9641,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5129,
data cache requests,851846380285,
data cache request rate,0.4982,
data cache misses,4419103953,
data cache miss rate,0.0026,
data cache miss ratio,0.0052,
