STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595137888 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 59
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1583057809684
CPU_CLOCKS_UNHALTED,PMC1,1216138502966
RETIRED_UOPS,PMC2,1574702746566
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 59,
Runtime (RDTSC) [s],517.7395,
Runtime unhalted [s],468.6219,
Clock [MHz],-,
CPI,0.7682,
CPI (based on uops),0.7723,
IPC,1.3017,
