STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.59514153 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 25
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1732817375377
CPU_CLOCKS_UNHALTED,PMC1,1279235591594
DATA_CACHE_ACCESSES,PMC2,860463819329
DATA_CACHE_REFILLS_ALL,PMC3,4449531219
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 25,
Runtime (RDTSC) [s],536.9307,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.7382,
data cache requests,860463819329,
data cache request rate,0.4966,
data cache misses,4449531219,
data cache miss rate,0.0026,
data cache miss ratio,0.0052,
