STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595086612 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 68
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1800588451836
CPU_CLOCKS_UNHALTED,PMC1,1221039711452
RETIRED_UOPS,PMC2,1792398101175
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 68,
Runtime (RDTSC) [s],517.3980,
Runtime unhalted [s],470.5198,
Clock [MHz],-,
CPI,0.6781,
CPI (based on uops),0.6812,
IPC,1.4746,
