STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595101212 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 108
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1993492651713
CPU_CLOCKS_UNHALTED,PMC1,1288356780280
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,15236684229
TABLE,Group 1 Metric,L2,8
Metric,HWThread 108,
Runtime (RDTSC) [s],536.5135,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.6463,
L2D load bandwidth [MBytes/s],1817.5643,
L2D load data volume [GBytes],975.1478,
L2 bandwidth [MBytes/s],1817.5643,
L2 data volume [GBytes],975.1478,
