STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595116716 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 125
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2278035476754
CPU_CLOCKS_UNHALTED,PMC1,1304379341819
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,14190673872
TABLE,Group 1 Metric,L2,8
Metric,HWThread 125,
Runtime (RDTSC) [s],535.1196,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5726,
L2D load bandwidth [MBytes/s],1697.1965,
L2D load data volume [GBytes],908.2031,
L2 bandwidth [MBytes/s],1697.1965,
L2 data volume [GBytes],908.2031,
