STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595104706 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 93
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1759445201327
CPU_CLOCKS_UNHALTED,PMC1,1283048688009
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,16570068837
TABLE,Group 1 Metric,L2,8
Metric,HWThread 93,
Runtime (RDTSC) [s],536.5449,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.7292,
L2D load bandwidth [MBytes/s],1976.5062,
L2D load data volume [GBytes],1060.4844,
L2 bandwidth [MBytes/s],1976.5062,
L2 data volume [GBytes],1060.4844,
