STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595115439 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 47
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1844396205675
CPU_CLOCKS_UNHALTED,PMC1,1278342235550
DATA_CACHE_ACCESSES,PMC2,922386215148
DATA_CACHE_REFILLS_ALL,PMC3,3910189556
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 47,
Runtime (RDTSC) [s],536.8799,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.6931,
data cache requests,922386215148,
data cache request rate,0.5001,
data cache misses,3910189556,
data cache miss rate,0.0021,
data cache miss ratio,0.0042,
