STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595139233 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 39
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1779632665443
CPU_CLOCKS_UNHALTED,PMC1,1278734371005
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,16997794154
TABLE,Group 1 Metric,L2,8
Metric,HWThread 39,
Runtime (RDTSC) [s],536.9159,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.7185,
L2D load bandwidth [MBytes/s],2026.1250,
L2D load data volume [GBytes],1087.8588,
L2 bandwidth [MBytes/s],2026.1250,
L2 data volume [GBytes],1087.8588,
