STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595135216 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 9
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2438472762093
CPU_CLOCKS_UNHALTED,PMC1,1245013972853
DATA_CACHE_ACCESSES,PMC2,1240485937034
DATA_CACHE_REFILLS_ALL,PMC3,5953003248
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 9,
Runtime (RDTSC) [s],588.8226,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5106,
data cache requests,1240485937034,
data cache request rate,0.5087,
data cache misses,5953003248,
data cache miss rate,0.0024,
data cache miss ratio,0.0048,
