STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595134702 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 76
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2684947665251
CPU_CLOCKS_UNHALTED,PMC1,1258731697479
RETIRED_UOPS,PMC2,2700398455838
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 76,
Runtime (RDTSC) [s],589.1744,
Runtime unhalted [s],485.0352,
Clock [MHz],-,
CPI,0.4688,
CPI (based on uops),0.4661,
IPC,2.1331,
