STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595129783 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 97
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2085301150053
CPU_CLOCKS_UNHALTED,PMC1,1233576603496
DATA_CACHE_ACCESSES,PMC2,1051019872846
DATA_CACHE_REFILLS_ALL,PMC3,6596003043
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 97,
Runtime (RDTSC) [s],589.5046,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5916,
data cache requests,1051019872846,
data cache request rate,0.5040,
data cache misses,6596003043,
data cache miss rate,0.0032,
data cache miss ratio,0.0063,
