    JOB-STEP USER       APPLICATION      POLICY NODES AVG/DEF/IMC(GHz) TIME(s)    POWER(W) GBS     CPI   ENERGY(J)    GFLOPS/W IO(MBs) MPI%  G-POW (T/U)     G-FREQ  G-UTIL(G/MEM)
[0m[0m[0m5776022-sb   jvandijk   experiment-ear.j MO     1     2.57/2.60/---    324.00     497.09   ---     ---   161057       ---      ---     ---   ---             ---     ---          
[0m[0m5776022-0    jvandijk   experiment-ear.j MO     1     2.57/2.60/1.47   291.55     541.06   119.88  0.54  157744       1.6850   2.5     31.3  0.00/---        ---     ---          

