STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.59509494 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 78
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2736322957281
CPU_CLOCKS_UNHALTED,PMC1,1405547215362
DATA_CACHE_ACCESSES,PMC2,1394363514879
DATA_CACHE_REFILLS_ALL,PMC3,4203128222
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 78,
Runtime (RDTSC) [s],577.9954,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5137,
data cache requests,1394363514879,
data cache request rate,0.5096,
data cache misses,4203128222,
data cache miss rate,0.0015,
data cache miss ratio,0.0030,
