STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595090979 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 31
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2152332242391
CPU_CLOCKS_UNHALTED,PMC1,1306214323264
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,18515442113
TABLE,Group 1 Metric,L2,8
Metric,HWThread 31,
Runtime (RDTSC) [s],552.1815,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.6069,
L2D load bandwidth [MBytes/s],2146.0122,
L2D load data volume [GBytes],1184.9883,
L2 bandwidth [MBytes/s],2146.0122,
L2 data volume [GBytes],1184.9883,
