STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595119556 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 24
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2156646616904
CPU_CLOCKS_UNHALTED,PMC1,1364929015022
RETIRED_UOPS,PMC2,2153202404514
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 24,
Runtime (RDTSC) [s],574.6450,
Runtime unhalted [s],525.9600,
Clock [MHz],-,
CPI,0.6329,
CPI (based on uops),0.6339,
IPC,1.5800,
