STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595107744 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 8
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2565449509677
CPU_CLOCKS_UNHALTED,PMC1,1327803438898
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,14978892812
TABLE,Group 1 Metric,L2,8
Metric,HWThread 8,
Runtime (RDTSC) [s],551.6555,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5176,
L2D load bandwidth [MBytes/s],1737.7678,
L2D load data volume [GBytes],958.6491,
L2 bandwidth [MBytes/s],1737.7678,
L2 data volume [GBytes],958.6491,
