STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.5950973 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 43
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1651663581697
CPU_CLOCKS_UNHALTED,PMC1,1276518104276
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,19377444767
TABLE,Group 1 Metric,L2,8
Metric,HWThread 43,
Runtime (RDTSC) [s],552.1208,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.7729,
L2D load bandwidth [MBytes/s],2246.1689,
L2D load data volume [GBytes],1240.1565,
L2 bandwidth [MBytes/s],2246.1689,
L2 data volume [GBytes],1240.1565,
