STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.59512278 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 2
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2850172244703
CPU_CLOCKS_UNHALTED,PMC1,1385724309435
DATA_CACHE_ACCESSES,PMC2,1449393715011
DATA_CACHE_REFILLS_ALL,PMC3,3878518494
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 2,
Runtime (RDTSC) [s],578.4105,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4862,
data cache requests,1449393715011,
data cache request rate,0.5085,
data cache misses,3878518494,
data cache miss rate,0.0014,
data cache miss ratio,0.0027,
