STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595130751 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 100
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1846715958378
CPU_CLOCKS_UNHALTED,PMC1,1360753149995
DATA_CACHE_ACCESSES,PMC2,917466659223
DATA_CACHE_REFILLS_ALL,PMC3,5645493967
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 100,
Runtime (RDTSC) [s],578.4260,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.7369,
data cache requests,917466659223,
data cache request rate,0.4968,
data cache misses,5645493967,
data cache miss rate,0.0031,
data cache miss ratio,0.0062,
