STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595141644 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 71
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,3218736057391
CPU_CLOCKS_UNHALTED,PMC1,1648487105555
RETIRED_UOPS,PMC2,3223139245718
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 71,
Runtime (RDTSC) [s],660.9093,
Runtime unhalted [s],635.2205,
Clock [MHz],-,
CPI,0.5122,
CPI (based on uops),0.5115,
IPC,1.9525,
