STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595142746 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 65
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,3369154819967
CPU_CLOCKS_UNHALTED,PMC1,1646813774224
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,26622496122
TABLE,Group 1 Metric,L2,8
Metric,HWThread 65,
Runtime (RDTSC) [s],662.0109,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4888,
L2D load bandwidth [MBytes/s],2573.7336,
L2D load data volume [GBytes],1703.8398,
L2 bandwidth [MBytes/s],2573.7336,
L2 data volume [GBytes],1703.8398,
