STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595143997 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 87
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2683884821871
CPU_CLOCKS_UNHALTED,PMC1,1624773791439
DATA_CACHE_ACCESSES,PMC2,1319319707182
DATA_CACHE_REFILLS_ALL,PMC3,7646449342
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 87,
Runtime (RDTSC) [s],663.0152,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.6054,
data cache requests,1319319707182,
data cache request rate,0.4916,
data cache misses,7646449342,
data cache miss rate,0.0028,
data cache miss ratio,0.0058,
