STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595147604 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 70
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,3185383092083
CPU_CLOCKS_UNHALTED,PMC1,1644346045593
DATA_CACHE_ACCESSES,PMC2,1595029688814
DATA_CACHE_REFILLS_ALL,PMC3,6682171433
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 70,
Runtime (RDTSC) [s],663.0366,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5162,
data cache requests,1595029688814,
data cache request rate,0.5007,
data cache misses,6682171433,
data cache miss rate,0.0021,
data cache miss ratio,0.0042,
