STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595143217 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 4
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,3123088286854
CPU_CLOCKS_UNHALTED,PMC1,1640208089836
DATA_CACHE_ACCESSES,PMC2,1563259473931
DATA_CACHE_REFILLS_ALL,PMC3,6701596565
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 4,
Runtime (RDTSC) [s],662.9563,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5252,
data cache requests,1563259473931,
data cache request rate,0.5005,
data cache misses,6701596565,
data cache miss rate,0.0021,
data cache miss ratio,0.0043,
