STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595139938 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 86
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2534347631355
CPU_CLOCKS_UNHALTED,PMC1,1626194284129
DATA_CACHE_ACCESSES,PMC2,1239596632803
DATA_CACHE_REFILLS_ALL,PMC3,8117092201
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 86,
Runtime (RDTSC) [s],663.0011,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.6417,
data cache requests,1239596632803,
data cache request rate,0.4891,
data cache misses,8117092201,
data cache miss rate,0.0032,
data cache miss ratio,0.0065,
