Timestamp (s),Power (W)
.031351365,175.00
1.516585329,175.00
3.146523769,175.00
4.977364348,250.00
7.867302282,250.00
10.997397725,275.00
13.727738572,275.00
16.587720783,275.00
19.598313530,275.00
23.297795362,275.00
26.268364039,275.00
29.258321611,275.00
32.878014180,275.00
35.907509665,275.00
39.458115677,275.00
42.458595437,275.00
45.407950059,275.00
48.518030606,275.00
51.487731644,275.00
55.097404345,275.00
58.078574128,275.00
61.107946653,300.00
64.106551615,275.00
67.198011505,275.00
70.488301953,275.00
73.498070822,275.00
76.467800339,275.00
79.527326667,275.00
82.497175385,275.00
85.976990083,275.00
88.887543272,275.00
92.387532946,275.00
95.328601902,275.00
98.318013272,275.00
101.556901762,275.00
104.498223106,275.00
107.378557237,275.00
110.327492452,275.00
113.278097546,275.00
116.228120439,275.00
119.147414808,275.00
122.137680536,275.00
125.087853550,275.00
128.098529216,275.00
131.098229974,275.00
134.038477086,275.00
137.057823880,275.00
140.057894695,275.00
143.108134135,275.00
146.077888184,275.00
149.098347137,275.00
152.648691499,275.00
155.628407377,275.00
158.568132380,275.00
161.607901591,275.00
164.668021540,275.00
167.778200833,275.00
170.757696311,275.00
173.778594143,275.00
176.707150958,275.00
179.777238856,275.00
182.807932277,275.00
185.718039473,275.00
188.587348114,275.00
191.557606123,275.00
194.577843476,275.00
197.507622290,275.00
200.427798634,275.00
203.417795341,275.00
206.357898344,275.00
209.227713784,275.00
212.798170524,275.00
215.798369859,275.00
218.838049711,275.00
221.737501118,275.00
224.698024418,275.00
227.658218998,275.00
230.718564146,275.00
233.688412435,275.00
236.657579645,275.00
239.687574867,275.00
242.898706208,275.00
245.827595942,275.00
248.728118389,275.00
251.737841954,275.00
254.787988913,275.00
258.828169609,275.00
261.818373796,275.00
264.678502682,275.00
267.578403268,275.00
270.557892027,275.00
274.138188357,275.00
277.097948813,275.00
280.067874739,275.00
283.118003958,275.00
286.088384925,300.00
289.038200468,275.00
291.957776238,275.00
294.947615068,275.00
297.967724032,275.00
300.857882386,275.00
303.907887365,275.00
306.767632425,275.00
309.777501958,275.00
312.728622781,275.00
315.758300417,275.00
318.798020324,275.00
322.307433635,275.00
325.347821142,275.00
328.427178936,275.00
331.417508605,275.00
335.007812607,275.00
338.118490295,275.00
341.127833188,275.00
344.038403205,275.00
347.027040156,275.00
350.047671096,275.00
353.407810594,275.00
356.368117089,275.00
359.298276216,275.00
362.138078442,275.00
365.048967390,275.00
368.078274209,275.00
371.066975633,275.00
374.068022403,275.00
376.948079544,275.00
379.948804955,275.00
382.858067945,275.00
385.688073381,275.00
388.578093792,275.00
391.527720378,275.00
395.058056312,275.00
398.037920783,275.00
401.057936988,275.00
404.047826012,275.00
407.057444064,275.00
410.087578982,275.00
412.978437791,275.00
416.057188598,275.00
418.968174713,275.00
421.918720723,275.00
424.987962016,275.00
428.038166001,275.00
431.558021563,275.00
434.508076333,275.00
437.528421377,275.00
440.538262509,275.00
443.647632736,275.00
447.197531558,275.00
450.217202163,275.00
453.227670734,275.00
456.877684331,275.00
459.977993964,275.00
463.047958897,275.00
466.118084933,275.00
469.157972677,275.00
472.267788787,275.00
475.317717960,275.00
478.578050111,275.00
481.517602921,275.00
484.627965350,275.00
487.728748510,275.00
490.807985052,275.00
494.318217818,275.00
497.168501443,275.00
500.097375504,275.00
503.098130049,275.00
506.117781774,275.00
509.547839025,275.00
512.568246510,275.00
516.126827345,275.00
519.087348853,275.00
522.117574087,275.00
525.548083873,275.00
528.488091043,275.00
531.428212573,275.00
534.407813674,275.00
537.298303201,275.00
540.458356927,275.00
543.437568708,275.00
546.486870637,275.00
549.557948349,275.00
552.498331759,275.00
555.558021800,275.00
558.637433067,275.00
561.528241753,275.00
564.538483511,275.00
567.517280412,275.00
570.477591847,275.00
573.398068192,275.00
576.967544493,275.00
580.017847861,275.00
582.967732744,275.00
585.918109427,275.00
589.018314478,275.00
591.988187385,275.00
595.027936401,275.00
598.078603154,275.00
601.027610349,275.00
604.657870118,275.00
607.707913094,275.00
610.598153986,275.00
613.578328150,275.00
616.618253576,275.00
619.957755149,275.00
623.047692486,275.00
626.057726461,275.00
629.057277526,275.00
632.028265059,275.00
635.437948763,275.00
638.897258059,275.00
641.907047874,275.00
644.907768019,275.00
648.037867156,275.00
651.557803258,275.00
654.528479298,275.00
657.558003439,275.00
660.508297060,275.00
663.537847561,275.00
666.598023270,275.00
669.567806871,275.00
672.558464891,275.00
675.708036349,275.00
678.747610679,275.00
681.757898319,275.00
684.647533642,275.00
687.667925752,275.00
690.686897503,275.00
693.657662904,275.00
697.017647266,275.00
700.207367602,275.00
703.058008166,275.00
705.917199880,275.00
708.818493872,275.00
711.737752765,275.00
714.757150276,275.00
717.806637836,300.00
720.857169234,275.00
723.777803366,275.00
726.777938617,275.00
729.878004325,275.00
732.797966577,275.00
735.767460219,275.00
738.687763911,275.00
741.657538193,275.00
745.587456692,275.00
748.597835132,275.00
751.508113194,275.00
754.338112538,275.00
757.658107862,275.00
761.018271544,275.00
763.927924167,275.00
766.927474258,275.00
769.898085818,275.00
772.928134838,275.00
776.417481228,275.00
779.317817300,275.00
782.238015304,275.00
785.308106056,275.00
788.358183908,275.00
791.878428316,275.00
794.958261218,275.00
797.917736884,275.00
800.847974420,275.00
803.807424886,275.00
807.348363592,275.00
810.357903447,275.00
813.368038220,275.00
816.357710455,275.00
819.647990660,275.00
822.948303774,275.00
825.897599451,275.00
828.948313903,250.00
831.927798908,275.00
834.838404305,275.00
837.817993990,275.00
840.798746554,275.00
843.647251015,275.00
846.758028085,275.00
849.798280948,275.00
852.678221376,275.00
855.606948514,275.00
858.627605997,275.00
861.597884092,275.00
864.558777116,250.00
867.557656342,275.00
870.958340313,275.00
873.998359256,275.00
877.298081211,275.00
880.347660904,275.00
883.676980828,275.00
887.027645491,275.00
890.107926592,275.00
893.107450417,275.00
896.107931761,275.00
899.037574577,275.00
902.538420365,275.00
905.607127398,275.00
908.648172900,275.00
911.627798805,275.00
914.558283984,275.00
918.127421122,275.00
920.938208141,275.00
923.887184742,275.00
926.877891940,275.00
929.887915199,275.00
933.858361935,275.00
936.698268444,275.00
939.988634302,275.00
943.358517640,275.00
946.117824111,275.00
949.518109018,275.00
952.327512079,275.00
955.307732648,275.00
958.327244937,275.00
961.237813376,275.00
964.217904745,275.00
967.147595005,275.00
970.038156104,275.00
973.077915533,275.00
976.098679061,275.00
979.198211431,275.00
982.277645020,275.00
985.228406219,275.00
988.307886368,275.00
991.258766286,275.00
994.297890636,275.00
997.587961734,275.00
1000.538435453,275.00
1003.848080812,275.00
1006.877661891,275.00
1009.948099770,275.00
1013.228135438,275.00
1016.358138016,275.00
1019.217973826,275.00
1022.097495456,275.00
1025.047257816,275.00
1028.107874704,275.00
1030.997868324,275.00
1034.017880653,275.00
1037.048110771,275.00
1040.048143691,275.00
1043.567920629,275.00
1046.547822957,275.00
1049.607634204,275.00
1052.548007852,275.00
1055.578406049,275.00
1058.958245130,275.00
1061.877598280,275.00
1065.218217241,275.00
1068.158002329,275.00
1071.057555259,275.00
1074.038132226,275.00
1076.918873495,275.00
1079.788079056,275.00
1082.897923452,275.00
1085.767975691,275.00
1088.778144029,275.00
1091.686946989,275.00
1094.707477316,275.00
1097.718772532,275.00
1100.687628911,275.00
1103.708012118,275.00
1106.988530300,275.00
1110.028331207,275.00
1112.997686706,275.00
1115.987431543,275.00
1119.228281646,275.00
1122.608204767,275.00
1125.638272764,275.00
1128.527441584,275.00
1131.547834311,275.00
1134.528285638,275.00
1138.228344114,275.00
1141.188686582,275.00
1144.037656523,275.00
1146.958069551,275.00
1149.876879061,275.00
1152.857824028,275.00
1155.898051335,275.00
1158.927891132,275.00
1161.968557878,275.00
1165.038018755,275.00
1167.988272510,275.00
1170.938020374,275.00
1173.967863757,275.00
1176.877852542,275.00
1180.077480910,275.00
1182.958368485,275.00
1186.336949711,275.00
1189.388356831,275.00
1192.387967124,275.00
1195.327929238,275.00
1198.437611579,275.00
1202.097820517,275.00
1204.938625292,275.00
1207.927687396,275.00
1210.877864260,275.00
1213.797331675,275.00
1216.918301964,275.00
1219.887856008,275.00
1222.848338581,275.00
1225.828014895,275.00
1228.778175599,275.00
1231.757686192,275.00
1234.777368625,275.00
1237.717844659,275.00
1241.068524393,275.00
1244.008030908,275.00
1247.197794926,275.00
1250.178254679,275.00
1253.027064527,275.00
1255.978238709,275.00
1258.927870574,275.00
1261.897345018,275.00
1264.647874725,275.00
1267.657630648,275.00
1270.597934442,275.00
1273.478022057,275.00
1276.488171580,275.00
1279.888280864,275.00
1282.847073239,275.00
1285.768172452,275.00
1288.767811385,275.00
1291.777999348,275.00
1294.858264638,275.00
1297.867507243,275.00
1301.207967280,275.00
1304.238184326,275.00
1307.387600861,275.00
1310.418056667,275.00
1313.418018702,275.00
1316.397691316,275.00
1319.348322677,275.00
1322.447683059,275.00
1325.497330207,275.00
1328.528192773,275.00
1331.447829723,275.00
1334.438561126,275.00
1337.457765303,275.00
1340.357643272,275.00
1343.388228238,275.00
1346.408050534,275.00
1349.348527145,275.00
1352.337354870,275.00
1355.358429205,275.00
1358.697731122,275.00
