Timestamp (s),Power (W)
.076998489,529.20
1.298348867,529.20
2.384753738,529.20
3.516039479,529.20
4.579348875,529.20
5.771836445,529.20
6.951499564,529.20
8.040948026,529.20
9.061427297,529.20
10.123305988,529.20
11.181439126,752.00
12.337845970,752.00
13.581682216,752.00
14.632748662,752.00
15.729371601,752.00
16.794713898,752.00
17.837251862,752.00
18.862346223,752.00
19.901736038,752.00
20.944362167,752.00
21.995441945,752.00
22.987788272,752.00
24.325746214,752.00
25.501393721,752.00
26.583237253,752.00
27.671287503,752.00
28.714750116,752.00
29.699537558,752.00
30.805434872,752.00
31.865392104,752.00
32.931600021,752.00
33.939673489,752.00
34.988231692,752.00
36.363882427,752.00
37.456353289,752.00
38.538719475,752.00
39.611804639,752.00
40.608009420,752.00
41.622132015,752.00
42.678673723,752.00
43.835152668,752.00
45.116470048,752.00
46.203330229,752.00
47.244729931,752.00
48.273127380,752.00
49.285911880,752.00
50.286225013,752.00
51.358669372,752.00
52.402607975,752.00
53.693726717,752.00
54.778657170,752.00
55.928752944,752.00
56.972456719,752.00
58.010317809,752.00
59.102293628,752.00
60.192236740,752.00
61.249220952,752.00
62.272158100,752.00
63.337658683,752.00
64.441225293,752.00
65.492501219,752.00
66.703206258,752.00
67.741220417,752.00
68.848232153,752.00
69.934369882,752.00
71.000344380,752.00
72.061755470,752.00
73.378140361,752.00
74.485992838,752.00
75.588252208,752.00
76.634522511,752.00
77.742223221,752.00
78.772863102,752.00
79.908240964,752.00
81.040485626,752.00
82.079841288,752.00
83.111488773,752.00
84.424963380,752.00
85.527558505,752.00
86.567077324,752.00
87.641426943,752.00
88.627438054,752.00
89.717089849,752.00
90.803592579,752.00
91.890383413,752.00
92.971346292,752.00
94.125881967,752.00
95.221818601,752.00
96.513778703,752.00
97.568530616,752.00
98.624000146,752.00
99.631216935,752.00
100.662547460,752.00
101.704913772,760.00
102.834614565,760.00
104.109148645,760.00
105.246699043,760.00
106.270747145,760.00
107.332873036,760.00
108.408278477,760.00
109.469932672,760.00
110.561072356,760.00
111.732229960,760.00
112.798742285,760.00
114.011313274,760.00
115.104335409,760.00
116.209477876,760.00
117.290730514,760.00
118.336416832,760.00
119.361789071,760.00
120.370303858,760.00
121.418721144,760.00
122.554365831,760.00
123.649794874,760.00
124.837212274,760.00
126.077352681,760.00
127.207841144,760.00
128.284268511,760.00
129.321412835,760.00
130.405149579,760.00
131.564105183,760.00
132.595018118,760.00
133.812344516,760.00
134.949856861,760.00
136.062393578,760.00
137.129447820,760.00
138.198865598,760.00
139.272387955,760.00
140.365682424,760.00
141.453813355,760.00
142.469886491,760.00
143.478733356,760.00
144.705743426,760.00
145.762844095,760.00
146.829653277,760.00
147.927507047,760.00
149.023056414,760.00
150.100970680,760.00
151.186761138,760.00
152.204132734,760.00
153.243912970,760.00
154.302518655,760.00
155.459319671,760.00
156.600315020,760.00
157.665104199,760.00
158.755871683,760.00
159.834665020,760.00
160.896477415,760.00
162.000730738,760.00
163.055072947,760.00
164.391787598,760.00
165.604666975,760.00
166.709697920,760.00
167.765327177,760.00
168.866303979,760.00
169.895816531,760.00
170.981709131,760.00
172.064064818,760.00
173.299260205,760.00
174.472534176,760.00
175.625182322,760.00
176.672323987,760.00
177.743232450,760.00
178.828755500,760.00
179.882829387,760.00
180.975213134,760.00
182.047228799,760.00
183.081785278,760.00
184.111871097,760.00
185.152704012,760.00
186.425992593,760.00
187.513586941,760.00
188.594716248,760.00
189.680420456,760.00
190.747944944,760.00
191.768939686,760.00
192.846696407,760.00
194.140387495,760.00
195.223741570,760.00
196.312963846,760.00
197.342581625,760.00
198.433422746,760.00
199.542010399,760.00
200.608063088,760.00
201.647966673,760.00
202.685743820,760.00
203.879469226,760.00
205.103702522,760.00
206.179908051,760.00
207.314453295,760.00
208.399745531,760.00
209.488311304,760.00
210.568568714,760.00
211.633359725,760.00
212.685300811,760.00
213.790000778,760.00
214.853736291,760.00
216.188895407,760.00
217.406833269,760.00
218.466805153,760.00
219.511738506,760.00
220.557804112,760.00
221.606077008,760.00
222.637513822,760.00
223.746868771,760.00
225.007741461,760.00
226.114831979,760.00
227.230159328,760.00
228.251935248,760.00
229.308550265,760.00
230.363230441,760.00
231.426845149,760.00
232.448312447,760.00
233.715747671,760.00
234.871318450,760.00
236.002626890,760.00
237.068709714,760.00
238.161995178,760.00
239.215009906,760.00
240.291894579,760.00
241.444784960,760.00
242.512235404,760.00
243.565518198,760.00
244.565740105,760.00
245.743163525,760.00
246.947710980,760.00
248.152432363,760.00
249.180353307,760.00
250.272375163,760.00
251.355577060,760.00
252.401456748,760.00
253.588149917,760.00
254.757940185,760.00
255.805939044,760.00
256.857681771,760.00
257.895451687,760.00
258.990258772,760.00
260.153754298,760.00
261.231440813,760.00
262.291487392,760.00
263.374731859,760.00
264.577191544,760.00
265.654705136,760.00
266.661463762,760.00
267.681839635,760.00
268.751569684,760.00
269.783791708,760.00
270.878282092,760.00
271.945155723,760.00
272.992355825,760.00
274.004947328,760.00
275.111242998,760.00
276.414406995,760.00
277.566654979,760.00
