STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595115075 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 95
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,5410669252
CPU_CLOCKS_UNHALTED,PMC1,2557081091
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,70625789
TABLE,Group 1 Metric,L2,8
Metric,HWThread 95,
Runtime (RDTSC) [s],19.5400,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4726,
L2D load bandwidth [MBytes/s],231.3235,
L2D load data volume [GBytes],4.5201,
L2 bandwidth [MBytes/s],231.3235,
L2 data volume [GBytes],4.5201,
