STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595142362 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 6
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,6361353419
CPU_CLOCKS_UNHALTED,PMC1,2649132077
DATA_CACHE_ACCESSES,PMC2,3107083928
DATA_CACHE_REFILLS_ALL,PMC3,7881926
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 6,
Runtime (RDTSC) [s],21.2656,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4164,
data cache requests,3107083928,
data cache request rate,0.4884,
data cache misses,7881926,
data cache miss rate,0.0012,
data cache miss ratio,0.0025,
