STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595146821 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 82
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,5367681675
CPU_CLOCKS_UNHALTED,PMC1,2602394394
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,89004258
TABLE,Group 1 Metric,L2,8
Metric,HWThread 82,
Runtime (RDTSC) [s],22.2398,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4848,
L2D load bandwidth [MBytes/s],256.1302,
L2D load data volume [GBytes],5.6963,
L2 bandwidth [MBytes/s],256.1302,
L2 data volume [GBytes],5.6963,
