STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595144059 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 21
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,4905745025
CPU_CLOCKS_UNHALTED,PMC1,2467139809
DATA_CACHE_ACCESSES,PMC2,2328994714
DATA_CACHE_REFILLS_ALL,PMC3,9518790
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 21,
Runtime (RDTSC) [s],20.5260,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5029,
data cache requests,2328994714,
data cache request rate,0.4747,
data cache misses,9518790,
data cache miss rate,0.0019,
data cache miss ratio,0.0041,
