STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595131261 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 67
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,6392949342
CPU_CLOCKS_UNHALTED,PMC1,2650326331
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,66496953
TABLE,Group 1 Metric,L2,8
Metric,HWThread 67,
Runtime (RDTSC) [s],19.6276,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4146,
L2D load bandwidth [MBytes/s],216.8277,
L2D load data volume [GBytes],4.2558,
L2 bandwidth [MBytes/s],216.8277,
L2 data volume [GBytes],4.2558,
