STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595147433 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 73
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,6191376592
CPU_CLOCKS_UNHALTED,PMC1,2609646220
DATA_CACHE_ACCESSES,PMC2,3018294421
DATA_CACHE_REFILLS_ALL,PMC3,9072096
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 73,
Runtime (RDTSC) [s],20.4043,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4215,
data cache requests,3018294421,
data cache request rate,0.4875,
data cache misses,9072096,
data cache miss rate,0.0015,
data cache miss ratio,0.0030,
