STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595108774 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 94
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,5116251207
CPU_CLOCKS_UNHALTED,PMC1,2510899376
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,70356152
TABLE,Group 1 Metric,L2,8
Metric,HWThread 94,
Runtime (RDTSC) [s],19.2533,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4908,
L2D load bandwidth [MBytes/s],233.8718,
L2D load data volume [GBytes],4.5028,
L2 bandwidth [MBytes/s],233.8718,
L2 data volume [GBytes],4.5028,
