Timestamp (s),Power (W)
.075446884,568.00
1.342642920,568.00
2.474200662,568.00
3.614738228,568.00
4.684424676,568.00
5.800560616,568.00
6.840437805,568.00
8.225052201,568.00
9.461626565,568.00
10.521763206,568.00
11.640240029,736.00
12.785797822,736.00
13.874060819,736.00
15.005769222,736.00
16.085912310,736.00
17.180579959,736.00
18.314584764,736.00
19.466514936,736.00
20.555615229,736.00
21.619232142,736.00
22.779559403,752.00
23.932649738,752.00
25.098851613,752.00
26.210143572,752.00
27.487146088,752.00
28.788930586,752.00
29.834296858,752.00
30.971138612,752.00
32.048880109,752.00
33.155699482,752.00
34.284815126,752.00
35.501848529,752.00
36.587493301,752.00
37.760293002,752.00
38.911953081,752.00
40.314165232,752.00
41.374628244,752.00
42.523948797,752.00
43.656665716,752.00
44.777919969,752.00
45.843652884,752.00
46.951144268,752.00
48.128259432,752.00
49.160145210,752.00
50.463814230,752.00
51.706570916,752.00
52.778607768,752.00
53.861275079,752.00
54.962546346,752.00
56.075119252,752.00
57.157239804,752.00
58.447868117,752.00
59.629585722,752.00
60.929461274,752.00
62.007514502,752.00
63.074466052,752.00
64.173513418,752.00
65.280733395,752.00
66.361198238,752.00
67.754463972,752.00
69.141507442,752.00
70.236484789,752.00
71.292320604,752.00
72.439095864,752.00
73.578033592,752.00
74.667498622,752.00
75.758728604,752.00
76.909575562,752.00
78.067211588,752.00
79.294964478,752.00
80.482035297,752.00
81.513807220,752.00
82.772609512,752.00
83.893388529,752.00
84.985133276,752.00
86.128502489,752.00
87.218527584,752.00
88.580506120,752.00
89.749124702,752.00
90.897177357,760.00
92.016092802,760.00
93.129422777,760.00
94.255674306,760.00
95.404910194,760.00
96.502649807,760.00
97.602616005,760.00
98.672958402,760.00
100.053006580,760.00
101.288017306,760.00
102.414941944,752.00
103.561806800,752.00
104.655905850,752.00
105.785198257,752.00
106.921660569,752.00
107.992140786,752.00
109.061006112,752.00
110.437033153,752.00
111.674473093,752.00
112.810522710,752.00
113.930803262,760.00
115.062878340,760.00
116.161203453,760.00
117.262788620,760.00
118.391263209,760.00
119.611299697,760.00
120.995458815,760.00
122.095095767,760.00
123.192575784,760.00
124.286655331,760.00
125.366098309,760.00
126.515568184,760.00
127.768960159,760.00
129.046581627,760.00
130.092645482,760.00
131.274106807,760.00
132.359263725,760.00
133.436434560,760.00
134.501907894,760.00
135.578602615,760.00
136.679048022,760.00
137.872240672,999.60
138.989532761,999.60
140.122164800,999.60
141.232047232,999.60
142.372065209,999.60
143.600330232,999.60
144.675119779,999.60
145.820153967,999.60
146.890988843,999.60
148.294985844,999.60
149.578906148,760.00
150.713678250,760.00
151.843152737,760.00
152.935468034,760.00
154.019789413,760.00
155.091840069,760.00
156.184250948,760.00
157.218007051,760.00
158.349205592,760.00
159.544621281,760.00
160.961152292,760.00
162.014834074,760.00
163.117162006,760.00
164.192775889,760.00
165.287040016,760.00
166.391132956,760.00
167.473099065,760.00
168.594507140,760.00
169.721172807,760.00
170.973489190,760.00
172.223155138,760.00
173.423002527,760.00
174.559614932,760.00
175.682769018,760.00
176.793137173,760.00
177.866245277,760.00
178.939340682,760.00
180.211608121,760.00
181.352710587,760.00
182.560075836,760.00
183.799190023,760.00
184.933457203,760.00
186.040748455,760.00
187.106868543,760.00
188.373657650,760.00
189.516428900,760.00
190.598963360,760.00
191.674642318,760.00
192.919517617,760.00
194.056545557,760.00
195.263412405,760.00
196.303810551,760.00
197.366745953,760.00
198.405898793,760.00
199.480951046,760.00
200.645745806,760.00
201.778892049,760.00
202.946092815,760.00
204.055848129,760.00
205.190380647,760.00
206.343478029,760.00
207.381598283,760.00
208.778570944,760.00
209.857958075,760.00
210.942204826,760.00
212.042872730,760.00
213.247132596,760.00
214.367940984,760.00
215.496867406,760.00
216.546364771,760.00
217.738420648,760.00
218.855440638,760.00
220.241539762,760.00
221.360586210,760.00
222.532720741,760.00
223.772064573,760.00
224.926656739,760.00
226.029245947,760.00
227.143889191,760.00
228.253284205,760.00
229.429468622,760.00
230.865653254,760.00
231.945668526,760.00
233.059881744,760.00
234.156501896,760.00
235.309133116,760.00
236.392315893,760.00
237.483935643,760.00
238.587650802,760.00
239.955727178,760.00
241.212924585,760.00
242.292741691,760.00
243.477625083,760.00
244.643200343,760.00
245.759874189,760.00
246.849704493,760.00
248.088478415,760.00
249.366476843,760.00
250.408804273,760.00
251.486513834,760.00
252.652843914,760.00
253.777416596,760.00
254.862655476,760.00
256.066068140,760.00
257.184623606,760.00
258.334329893,760.00
259.430173304,760.00
260.512980145,760.00
261.603462204,760.00
262.748098574,760.00
263.928440255,760.00
265.034744463,760.00
266.304765185,760.00
267.362907017,760.00
268.731238626,760.00
269.841335246,760.00
270.940973068,760.00
272.109964394,760.00
273.176538228,760.00
274.260935203,760.00
275.408520899,760.00
276.613143796,760.00
277.668987886,760.00
278.764884249,760.00
280.173631150,760.00
281.371318297,760.00
282.461200150,760.00
283.546253783,760.00
284.616602485,760.00
285.736205606,760.00
286.963295708,760.00
288.121969809,760.00
289.212092384,760.00
290.661315968,760.00
291.884948703,760.00
292.920166456,760.00
294.020914018,760.00
295.161138991,760.00
296.250584181,760.00
297.528693002,760.00
298.633984495,760.00
300.074153383,760.00
301.321771353,760.00
302.365958322,760.00
303.491010423,760.00
304.649125099,760.00
305.673159016,760.00
306.785580897,760.00
308.069467829,760.00
309.568350083,760.00
310.647627264,760.00
311.713542605,760.00
312.774394089,760.00
313.864200597,760.00
314.992477688,760.00
316.090875230,760.00
317.167574236,760.00
318.422416215,760.00
319.528791316,760.00
320.791777768,760.00
321.894107361,760.00
322.966722824,760.00
324.061156546,760.00
325.193247400,760.00
326.314747154,760.00
327.376908836,760.00
328.855466779,760.00
330.062141386,760.00
331.167057271,760.00
332.267563105,760.00
333.343506294,760.00
334.417684933,760.00
335.551556133,760.00
336.644176420,760.00
337.682616410,760.00
338.955504345,760.00
340.336604800,760.00
341.443555607,760.00
342.532956994,760.00
343.706917681,760.00
344.846690509,760.00
345.983657715,760.00
347.076951929,760.00
348.186508187,760.00
349.454668974,760.00
350.902689358,760.00
352.109782853,760.00
353.216967711,760.00
354.342624851,760.00
355.499436680,760.00
356.552655540,760.00
357.573150912,760.00
358.703108956,760.00
360.110604881,760.00
361.383394285,760.00
362.523627497,760.00
363.590935274,760.00
364.708658902,760.00
365.800740340,760.00
366.894755109,760.00
367.965879302,760.00
369.228530691,760.00
370.338153589,760.00
371.427222753,760.00
372.590612010,760.00
373.657924099,760.00
374.743049648,760.00
375.862521496,760.00
376.945716058,760.00
378.126622624,760.00
379.254813595,760.00
380.579642485,760.00
381.657482620,760.00
382.764553721,760.00
383.869256626,760.00
384.946511098,760.00
386.091293459,760.00
387.204154620,760.00
388.432597977,760.00
389.783410027,760.00
391.050253587,760.00
392.191841787,760.00
393.340555688,760.00
394.506229230,760.00
395.679698953,760.00
396.769813399,760.00
397.862901903,760.00
398.982498162,760.00
400.434769730,760.00
401.572028953,760.00
402.655612914,760.00
403.708574269,760.00
404.845466966,760.00
405.871501915,760.00
406.945163741,760.00
408.033634623,760.00
409.133132877,760.00
410.342850287,760.00
411.788161936,760.00
412.870137744,760.00
413.977904008,760.00
415.075698513,760.00
416.179618660,760.00
417.302927326,760.00
418.419618521,760.00
419.649831396,760.00
420.934564272,760.00
422.130388857,760.00
423.254253347,760.00
424.449839916,760.00
425.626641486,760.00
426.715622258,760.00
427.842209409,760.00
429.122674410,760.00
430.257831752,760.00
431.423185525,760.00
432.685557817,760.00
433.733540164,760.00
434.957952437,760.00
435.988221030,760.00
437.085958401,760.00
438.142854393,760.00
439.237657841,760.00
440.326672926,760.00
441.406628618,760.00
442.563245571,760.00
443.705793336,760.00
444.827971256,760.00
446.044768612,760.00
447.120600083,760.00
448.240060901,760.00
449.438167128,760.00
450.637600230,760.00
451.734093564,760.00
452.935520386,760.00
454.030477777,760.00
455.157317026,760.00
456.244296083,760.00
457.390744544,760.00
458.521685846,760.00
459.760912923,760.00
461.057557958,760.00
462.224525846,760.00
463.404123977,760.00
464.495204386,760.00
465.628690833,760.00
466.693511572,760.00
467.815093889,760.00
469.027969768,760.00
470.193987060,760.00
471.514508334,760.00
472.602162993,760.00
473.861261174,760.00
474.973002675,760.00
476.123335152,760.00
477.221658432,760.00
478.270813608,760.00
479.435185906,760.00
480.691884437,760.00
481.843507662,760.00
482.905955105,760.00
484.041996241,760.00
485.195251144,760.00
