Timestamp (s),Power (W)
.124025532,300.00
1.167166735,300.00
2.171256501,300.00
3.226559711,300.00
4.276608628,350.00
5.370936534,350.00
6.822072190,350.00
7.891143167,350.00
8.981826821,350.00
10.132364784,350.00
11.308567647,600.00
12.493288936,650.00
13.738065450,700.00
14.984093946,700.00
16.283286185,700.00
17.580541065,700.00
18.838816361,750.00
20.143827966,725.00
21.445387415,725.00
22.730626191,725.00
24.027428079,725.00
25.351348243,750.00
26.826201028,750.00
28.325400977,750.00
29.654758798,750.00
30.942728653,750.00
32.243311377,750.00
33.547091192,775.00
34.851596965,750.00
36.197896473,750.00
37.499300648,750.00
38.811154816,750.00
40.139170133,775.00
41.433008466,775.00
42.734867283,775.00
43.993367424,775.00
45.314459476,775.00
46.630827708,750.00
47.860513522,775.00
49.137958431,775.00
50.463403353,775.00
51.748919256,775.00
53.042699299,775.00
54.383809646,775.00
55.713563147,775.00
57.220383499,775.00
58.838782231,775.00
60.083385348,800.00
61.430646682,775.00
62.762081211,800.00
64.085367307,800.00
65.412575084,800.00
66.723321493,800.00
68.058217374,775.00
69.380269619,775.00
70.722232210,775.00
72.053526900,775.00
73.377907424,775.00
74.696101782,775.00
76.022130928,775.00
77.375805175,775.00
78.708432979,775.00
80.018555062,775.00
81.324237513,775.00
82.607314010,800.00
83.936006964,775.00
85.279661227,775.00
86.729367899,775.00
88.130974982,775.00
89.452508424,775.00
90.805186866,775.00
92.086238762,775.00
93.420281612,775.00
94.769229969,775.00
96.086565905,775.00
97.396439242,775.00
98.693711779,775.00
100.021424278,775.00
101.396529239,775.00
102.723484119,775.00
104.044645182,775.00
105.370572446,775.00
106.692935269,775.00
108.025108761,775.00
109.357796936,775.00
110.679336999,775.00
112.024923871,775.00
113.339437766,775.00
114.597912849,775.00
115.925224318,775.00
117.388188786,775.00
118.831700401,775.00
120.189607595,775.00
121.533337500,775.00
122.854322789,775.00
124.111636013,800.00
125.440919732,775.00
126.743819572,775.00
128.110951970,775.00
129.430401760,775.00
130.754449887,775.00
132.149522633,775.00
133.489476973,775.00
134.764605579,775.00
136.107832221,775.00
137.447589816,775.00
138.794574933,775.00
140.082576496,775.00
141.429767669,775.00
142.770320013,775.00
144.023996315,775.00
145.358950828,775.00
146.841482882,775.00
148.404937087,775.00
149.755224049,775.00
151.114951289,775.00
152.469404046,775.00
153.788391138,775.00
155.128138899,775.00
156.461856549,775.00
157.767961524,775.00
159.092807600,775.00
160.462591846,775.00
161.735144687,775.00
163.057503671,775.00
164.402217077,775.00
165.741515977,775.00
167.036539953,775.00
168.360585809,775.00
169.709597293,775.00
171.053387656,775.00
172.409886418,775.00
173.706859873,800.00
175.021029931,800.00
176.652419558,775.00
178.072211643,775.00
179.407313347,775.00
180.740368640,775.00
182.072565891,775.00
183.415419020,775.00
184.749882838,775.00
186.054924336,775.00
187.328580585,775.00
188.690231407,775.00
190.025098245,775.00
191.380411743,775.00
192.714955782,775.00
194.096956754,775.00
195.407938840,775.00
196.750864769,775.00
198.059793833,775.00
199.380693048,775.00
200.692745761,775.00
201.958274692,775.00
203.263830421,775.00
204.506616501,775.00
205.860788323,775.00
207.267089137,775.00
208.716847455,775.00
210.056468161,775.00
211.428863042,775.00
212.758634200,775.00
214.114117026,775.00
215.447279179,775.00
216.791406069,775.00
218.149468319,775.00
219.488917141,775.00
220.802423990,775.00
222.126567617,775.00
223.435787678,775.00
224.781613760,775.00
226.065515254,800.00
227.388688026,800.00
228.723619254,800.00
230.046657174,775.00
231.375263463,800.00
232.721363692,775.00
234.126865736,775.00
235.478044733,775.00
237.046553078,775.00
238.609010700,775.00
239.931088615,775.00
241.286448978,775.00
242.618222406,775.00
243.955314379,775.00
245.315615095,775.00
246.644287916,775.00
247.980613269,775.00
249.313658500,775.00
250.593587334,775.00
251.924713766,775.00
253.267468601,775.00
254.620056244,775.00
255.917403836,775.00
257.231409278,775.00
258.528508234,775.00
259.827376265,775.00
261.080046583,775.00
262.435919108,775.00
263.773172155,775.00
265.111537239,775.00
266.669712154,800.00
268.134537401,775.00
269.449247240,775.00
270.813837535,775.00
272.180548383,775.00
273.555735473,800.00
274.912641705,775.00
276.242891255,775.00
277.571492634,775.00
278.915434779,775.00
280.238444417,775.00
281.568561564,775.00
282.900843995,775.00
284.240805590,775.00
285.598534212,775.00
286.946803156,775.00
288.257588466,775.00
289.594081534,775.00
290.948919823,775.00
292.293203246,775.00
293.624502203,775.00
294.993300253,775.00
296.366495944,800.00
298.006957430,800.00
299.365793499,800.00
300.723439769,775.00
302.066147903,775.00
303.420311025,775.00
304.824628539,775.00
306.159986628,775.00
307.494302471,775.00
308.812681092,800.00
310.147729903,775.00
311.436088859,775.00
312.793468072,775.00
314.129147650,775.00
315.484250555,775.00
316.829239296,800.00
318.124683881,800.00
319.457592458,800.00
320.847275922,800.00
322.212986475,775.00
323.559194772,775.00
324.884333903,775.00
326.212723274,775.00
327.691895260,775.00
329.014240551,800.00
330.368262163,800.00
331.739349651,775.00
333.069300641,775.00
334.413712473,775.00
335.762315000,775.00
337.086410524,800.00
338.410940989,775.00
339.752900770,775.00
341.116821709,775.00
342.456632256,775.00
343.776106595,775.00
345.118454876,775.00
346.400921450,775.00
347.765001443,775.00
349.098265157,775.00
350.395925571,775.00
351.675992146,775.00
352.745298598,450.00
