JOBID;STEPID;NODENAME;AVG_CPUFREQ_KHZ;AVG_IMCFREQ_KHZ;DEF_FREQ_KHZ;ITER_TIME_SEC;CPI;TPI;MEM_GBS;IO_MBS;PERC_MPI;DC_NODE_POWER_W;DRAM_POWER_W;PCK_POWER_W;CYCLES;INSTRUCTIONS;GFLOPS;L1_MISSES;L2_MISSES;L3_MISSES;SPOPS_SINGLE;SPOPS_128;SPOPS_256;SPOPS_512;DPOPS_SINGLE;DPOPS_128;DPOPS_256;DPOPS_512;GPU0_POWER_W;GPU0_FREQ_KHZ;GPU0_MEM_FREQ_KHZ;GPU0_UTIL_PERC;GPU0_MEM_UTIL_PERC;GPU1_POWER_W;GPU1_FREQ_KHZ;GPU1_MEM_FREQ_KHZ;GPU1_UTIL_PERC;GPU1_MEM_UTIL_PERC;GPU2_POWER_W;GPU2_FREQ_KHZ;GPU2_MEM_FREQ_KHZ;GPU2_UTIL_PERC;GPU2_MEM_UTIL_PERC;GPU3_POWER_W;GPU3_FREQ_KHZ;GPU3_MEM_FREQ_KHZ;GPU3_UTIL_PERC;GPU3_MEM_UTIL_PERC;LOOPID;LOOP_NEST_LEVEL;LOOP_SIZE;TIMESTAMP;ELAPSED;DATE
5775988;0;tcn78;2574000;1467000;2600000;0.981297;0.619891;17.102556;74.110127;7.003112;28.602121;377.765268;0.000000;378.492813;3970543921516;6405228041567;463.893816;52237745826;37953729543;0;0;0;11920349052128;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712162921;27;03-04-2024 18:48:41
5775988;0;tcn78;2574000;1467000;2600000;1.172097;0.626189;17.429357;74.296184;0.001244;28.306709;478.032231;0.000000;379.124052;1825534261093;2915306835106;469.754905;24417087058;17761052270;0;0;0;17540133011920;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712162932;38;03-04-2024 18:48:52
5775988;0;tcn78;2574000;1467000;2600000;1.076447;0.627167;17.121868;74.369150;0.000671;28.227748;483.813880;0.000000;379.288003;3395624464532;5414222671476;474.853714;45548570434;33143129103;0;0;0;28015514639248;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712162954;60;03-04-2024 18:49:14
5775988;0;tcn78;2574000;1467000;2600000;1.072747;0.626933;17.366030;75.233115;0.000680;28.202513;469.682041;0.000000;315.019237;3354878771366;5351254481817;477.413594;45075827895;32780272937;0;0;0;38384769569232;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712162975;81;03-04-2024 18:49:35
5775988;0;tcn78;2574000;1467000;2600000;1.069597;0.629128;17.223545;74.327937;0.000675;27.852200;430.816466;0.000000;310.319219;3374058200254;5363067765376;479.108061;45438685218;33059634327;0;0;0;48839056365464;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712162997;103;03-04-2024 18:49:57
5775988;0;tcn78;2574000;1467000;2600000;1.075047;0.628225;17.083455;73.795539;0.000683;28.142977;420.911849;0.000000;309.405513;3340703440007;5317687284513;480.014875;44972934440;32678927650;0;0;0;59177063814632;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163018;124;03-04-2024 18:50:18
5775988;0;tcn78;2574000;1467000;2600000;1.073797;0.626528;16.978215;73.735390;0.000677;28.242749;419.958335;0.000000;308.957444;3368441373374;5376362370920;480.590283;45197843887;32873875403;0;0;0;69574159841496;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163040;146;03-04-2024 18:50:40
5775988;0;tcn78;2574000;1467000;2600000;1.068797;0.629636;17.107796;74.038193;0.000681;27.928427;421.034116;0.000000;308.532706;3351428903312;5322805004300;481.268409;45139865011;32862076196;0;0;0;79961664650344;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163061;167;03-04-2024 18:51:01
5775988;0;tcn78;2574000;1467000;2600000;1.075897;0.625628;16.970792;73.719778;0.000673;28.289896;417.605050;0.000000;308.458900;3393390664063;5423977802107;481.587024;45428148763;33051812695;0;0;0;90429131673328;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163082;189;03-04-2024 18:51:22
5775988;0;tcn78;2574000;1467000;2600000;1.072647;0.627263;16.997010;73.853403;0.000681;28.149623;418.590645;0.000000;308.200272;3354393444128;5347669814648;481.895569;45068111805;32782652003;0;0;0;100790887739088;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163104;210;03-04-2024 18:51:44
